Chronologic VCS simulator copyright 1991-2017
Contains Synopsys proprietary information.
Compiler version M-2017.03-SP1_Full64; Runtime version M-2017.03-SP1_Full64;  Nov 17 16:09 2019
VCD+ Writer M-2017.03-SP1_Full64 Copyright (c) 1991-2017 by Synopsys Inc.
The file '/home/student/jkw0002/CPE527L/PROJECT/28nm/vcs_post_par/inter.vpd' was opened successfully.
Chronologic VCS simulator copyright 1991-2017
Contains Synopsys proprietary information.
Compiler version M-2017.03-SP1_Full64; Runtime version M-2017.03-SP1_Full64;  Nov 17 16:09 2019
VCS Build Date = May 23 2017 20:49:19
Start run at Nov 17 16:09 2019
VCD+ Writer M-2017.03-SP1_Full64 Copyright (c) 1991-2017 by Synopsys Inc.
The file '/home/student/jkw0002/CPE527L/PROJECT/28nm/vcs_post_par/inter.vpd' was opened successfully.
time=    0 ns, clk=0, reset=1, memdata=xxxxxxxx, memread=x, memwrite=x, addr=xxxxxxxx, writedata=xxxxxxxx, pcout=xxxxxxxx, regwrite=x, wrAddr=xxxxx, rdAddr1=xxxxx, rdAddr2=xxxxx, wrData=xxxxxxxx, Ain=xxxxxxxx, Bin=xxxxxxxx
time=40609 ns, clk=1, reset=0, memdata=ac020022, memread=0, memwrite=0, addr=0000001b, writedata=00000030, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000001b, Ain=00000000, Bin=00000001
time=40609 ns, clk=1, reset=0, memdata=ac020022, memread=0, memwrite=0, addr=0000001b, writedata=00000030, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000001b, Ain=00000000, Bin=00000005
time=40896 ns, clk=0, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001b, writedata=00000030, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000001b, Ain=00000000, Bin=00000005
time=41184 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001b, writedata=00000030, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000001b, Ain=00000000, Bin=00000005
time=41184 ns, clk=1, reset=0, memdata=10410024, memread=1, memwrite=0, addr=0000001b, writedata=00000030, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000001b, Ain=00000000, Bin=00000005
time=41184 ns, clk=1, reset=0, memdata=10410024, memread=1, memwrite=0, addr=0000001b, writedata=00000035, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000001b, Ain=00000000, Bin=00000005
time=41184 ns, clk=1, reset=0, memdata=10410024, memread=1, memwrite=0, addr=0000001b, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000001b, Ain=00000000, Bin=00000005
time=41184 ns, clk=1, reset=0, memdata=10410024, memread=1, memwrite=0, addr=0000001b, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000003f, Ain=00000000, Bin=00000005
time=41184 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001b, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000003f, Ain=00000000, Bin=00000005
time=41184 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001b, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000003d, Ain=00000000, Bin=00000005
time=41472 ns, clk=0, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001b, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000003d, Ain=00000000, Bin=00000005
time=41760 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001b, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000003d, Ain=00000000, Bin=00000005
time=41760 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=1, addr=0000001b, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000003d, Ain=00000000, Bin=00000005
time=41760 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=1, addr=0000001b, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000003f, Ain=00000000, Bin=00000005
time=41760 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=1, addr=0000003b, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000003f, Ain=00000000, Bin=00000005
time=41760 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=1, addr=0000003b, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000026, Ain=00000000, Bin=00000005
time=41760 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=1, addr=0000003b, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000022, Ain=00000000, Bin=00000005
time=41760 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=1, addr=00000022, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000022, Ain=00000000, Bin=00000005
time=42048 ns, clk=0, reset=0, memdata=00000000, memread=0, memwrite=1, addr=00000022, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000022, Ain=00000000, Bin=00000005
time=42336 ns, clk=1, reset=0, memdata=00000000, memread=0, memwrite=1, addr=00000022, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000022, Ain=00000000, Bin=00000005
time=42336 ns, clk=1, reset=0, memdata=00000000, memread=0, memwrite=0, addr=00000022, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000022, Ain=00000000, Bin=00000005
time=42336 ns, clk=1, reset=0, memdata=00000000, memread=0, memwrite=0, addr=00000002, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000022, Ain=00000000, Bin=00000005
time=42336 ns, clk=1, reset=0, memdata=00000000, memread=1, memwrite=0, addr=00000002, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000022, Ain=00000000, Bin=00000005
time=42336 ns, clk=1, reset=0, memdata=00000000, memread=1, memwrite=0, addr=0000001b, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000022, Ain=00000000, Bin=00000005
time=42624 ns, clk=0, reset=0, memdata=10410024, memread=1, memwrite=0, addr=0000001b, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000022, Ain=00000000, Bin=00000005
time=42912 ns, clk=1, reset=0, memdata=10410024, memread=1, memwrite=0, addr=0000001b, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000022, Ain=00000000, Bin=00000005
time=42912 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001b, writedata=00000005, pcout=0000001b, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000022, Ain=00000000, Bin=00000005
time=42912 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001b, writedata=00000005, pcout=0000001f, regwrite=0, wrAddr=00010, rdAddr1=00010, rdAddr2=00011, wrData=00000022, Ain=00000000, Bin=00000005
time=42912 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001b, writedata=00000005, pcout=0000001c, regwrite=0, wrAddr=00010, rdAddr1=00010, rdAddr2=00001, wrData=00000022, Ain=00000000, Bin=00000005
time=42912 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001b, writedata=00000005, pcout=0000001c, regwrite=0, wrAddr=00010, rdAddr1=00010, rdAddr2=00001, wrData=0000003a, Ain=00000000, Bin=00000005
time=42912 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001b, writedata=00000005, pcout=0000001c, regwrite=0, wrAddr=00010, rdAddr1=00010, rdAddr2=00001, wrData=0000003e, Ain=00000000, Bin=00000005
time=42912 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001b, writedata=00000005, pcout=0000001c, regwrite=0, wrAddr=00010, rdAddr1=00010, rdAddr2=00001, wrData=0000001c, Ain=00000000, Bin=00000005
time=42912 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001f, writedata=00000005, pcout=0000001c, regwrite=0, wrAddr=00010, rdAddr1=00010, rdAddr2=00001, wrData=0000001c, Ain=00000000, Bin=00000005
time=42912 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001f, writedata=00000005, pcout=0000001c, regwrite=0, wrAddr=00011, rdAddr1=00010, rdAddr2=00001, wrData=0000001c, Ain=00000000, Bin=00000005
time=42912 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001c, writedata=00000005, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000001c, Ain=00000000, Bin=00000005
time=42913 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001c, writedata=00000005, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000001c, Ain=00000001, Bin=00000005
time=42913 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001c, writedata=00000005, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000001c, Ain=00000005, Bin=00000005
time=42913 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001c, writedata=00000005, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000001c, Ain=00000005, Bin=00000001
time=42913 ns, clk=1, reset=0, memdata=10410024, memread=0, memwrite=0, addr=0000001c, writedata=00000005, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000001c, Ain=00000005, Bin=00000003
time=43200 ns, clk=0, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001c, writedata=00000005, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000001c, Ain=00000005, Bin=00000003
time=43488 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001c, writedata=00000005, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000001c, Ain=00000005, Bin=00000003
time=43488 ns, clk=1, reset=0, memdata=10000006, memread=1, memwrite=0, addr=0000001c, writedata=00000005, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000001c, Ain=00000005, Bin=00000003
time=43488 ns, clk=1, reset=0, memdata=10000006, memread=1, memwrite=0, addr=0000001c, writedata=00000007, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000001c, Ain=00000005, Bin=00000003
time=43488 ns, clk=1, reset=0, memdata=10000006, memread=1, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000001c, Ain=00000005, Bin=00000003
time=43488 ns, clk=1, reset=0, memdata=10000006, memread=1, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000005c, Ain=00000005, Bin=00000003
time=43488 ns, clk=1, reset=0, memdata=10000006, memread=1, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000044, Ain=00000005, Bin=00000003
time=43488 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000044, Ain=00000005, Bin=00000003
time=43488 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000040, Ain=00000005, Bin=00000003
time=43776 ns, clk=0, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000040, Ain=00000005, Bin=00000003
time=44064 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000040, Ain=00000005, Bin=00000003
time=44064 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000042, Ain=00000005, Bin=00000003
time=44064 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000002, Ain=00000005, Bin=00000003
time=44064 ns, clk=1, reset=0, memdata=10000006, memread=1, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000002, Ain=00000005, Bin=00000003
time=44352 ns, clk=0, reset=0, memdata=10000006, memread=1, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000002, Ain=00000005, Bin=00000003
time=44640 ns, clk=1, reset=0, memdata=10000006, memread=1, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000002, Ain=00000005, Bin=00000003
time=44640 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001c, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000002, Ain=00000005, Bin=00000003
time=44640 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001d, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000002, Ain=00000005, Bin=00000003
time=44640 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001d, regwrite=0, wrAddr=00001, rdAddr1=00000, rdAddr2=00000, wrData=00000002, Ain=00000005, Bin=00000003
time=44640 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001d, regwrite=0, wrAddr=00001, rdAddr1=00000, rdAddr2=00000, wrData=0000001b, Ain=00000005, Bin=00000003
time=44640 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001c, writedata=00000003, pcout=0000001d, regwrite=0, wrAddr=00001, rdAddr1=00000, rdAddr2=00000, wrData=0000001f, Ain=00000005, Bin=00000003
time=44640 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001d, writedata=00000003, pcout=0000001d, regwrite=0, wrAddr=00001, rdAddr1=00000, rdAddr2=00000, wrData=0000001f, Ain=00000005, Bin=00000003
time=44640 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001d, writedata=00000003, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=0000001f, Ain=00000005, Bin=00000003
time=44640 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001d, writedata=00000003, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=0000001d, Ain=00000005, Bin=00000003
time=44641 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001d, writedata=00000003, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=0000001d, Ain=00000005, Bin=00000000
time=44641 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001d, writedata=00000003, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=0000001d, Ain=00000001, Bin=00000000
time=44641 ns, clk=1, reset=0, memdata=10000006, memread=0, memwrite=0, addr=0000001d, writedata=00000003, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=0000001d, Ain=00000000, Bin=00000000
time=44928 ns, clk=0, reset=0, memdata=14000006, memread=0, memwrite=0, addr=0000001d, writedata=00000003, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=0000001d, Ain=00000000, Bin=00000000
time=45216 ns, clk=1, reset=0, memdata=14000006, memread=0, memwrite=0, addr=0000001d, writedata=00000003, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=0000001d, Ain=00000000, Bin=00000000
time=45216 ns, clk=1, reset=0, memdata=14000006, memread=1, memwrite=0, addr=0000001d, writedata=00000003, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=0000001d, Ain=00000000, Bin=00000000
time=45216 ns, clk=1, reset=0, memdata=14000006, memread=1, memwrite=0, addr=0000001d, writedata=00000000, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=0000001d, Ain=00000000, Bin=00000000
time=45216 ns, clk=1, reset=0, memdata=14000006, memread=1, memwrite=0, addr=0000001d, writedata=00000000, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=0000003d, Ain=00000000, Bin=00000000
time=45216 ns, clk=1, reset=0, memdata=14000006, memread=1, memwrite=0, addr=0000001d, writedata=00000000, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=0000003f, Ain=00000000, Bin=00000000
time=45216 ns, clk=1, reset=0, memdata=14000006, memread=1, memwrite=0, addr=0000001d, writedata=00000000, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000027, Ain=00000000, Bin=00000000
time=45216 ns, clk=1, reset=0, memdata=14000006, memread=0, memwrite=0, addr=0000001d, writedata=00000000, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000027, Ain=00000000, Bin=00000000
time=45216 ns, clk=1, reset=0, memdata=14000006, memread=0, memwrite=0, addr=0000001d, writedata=00000000, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000023, Ain=00000000, Bin=00000000
time=45504 ns, clk=0, reset=0, memdata=14000006, memread=0, memwrite=0, addr=0000001d, writedata=00000000, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000023, Ain=00000000, Bin=00000000
time=45792 ns, clk=1, reset=0, memdata=14000006, memread=0, memwrite=0, addr=0000001d, writedata=00000000, pcout=0000001d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000023, Ain=00000000, Bin=00000000
time=45792 ns, clk=1, reset=0, memdata=14000006, memread=0, memwrite=0, addr=0000001d, writedata=00000000, pcout=0000003d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000023, Ain=00000000, Bin=00000000
time=45792 ns, clk=1, reset=0, memdata=14000006, memread=0, memwrite=0, addr=0000001d, writedata=00000000, pcout=0000002d, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000023, Ain=00000000, Bin=00000000
time=45792 ns, clk=1, reset=0, memdata=14000006, memread=0, memwrite=0, addr=0000001d, writedata=00000000, pcout=0000002f, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000023, Ain=00000000, Bin=00000000
time=45792 ns, clk=1, reset=0, memdata=14000006, memread=0, memwrite=0, addr=0000001d, writedata=00000000, pcout=00000023, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000023, Ain=00000000, Bin=00000000
time=45792 ns, clk=1, reset=0, memdata=14000006, memread=0, memwrite=0, addr=0000003d, writedata=00000000, pcout=00000023, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000023, Ain=00000000, Bin=00000000
time=45792 ns, clk=1, reset=0, memdata=14000006, memread=0, memwrite=0, addr=0000002d, writedata=00000000, pcout=00000023, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000023, Ain=00000000, Bin=00000000
time=45792 ns, clk=1, reset=0, memdata=14000006, memread=0, memwrite=0, addr=0000002d, writedata=00000000, pcout=00000023, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000002, Ain=00000000, Bin=00000000
time=45792 ns, clk=1, reset=0, memdata=14000006, memread=0, memwrite=0, addr=0000002f, writedata=00000000, pcout=00000023, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000002, Ain=00000000, Bin=00000000
time=45792 ns, clk=1, reset=0, memdata=14000006, memread=1, memwrite=0, addr=00000023, writedata=00000000, pcout=00000023, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000002, Ain=00000000, Bin=00000000
time=45792 ns, clk=1, reset=0, memdata=14000006, memread=1, memwrite=0, addr=00000023, writedata=00000000, pcout=00000023, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000000, Ain=00000000, Bin=00000000
time=46080 ns, clk=0, reset=0, memdata=0800001d, memread=1, memwrite=0, addr=00000023, writedata=00000000, pcout=00000023, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000000, Ain=00000000, Bin=00000000
time=46368 ns, clk=1, reset=0, memdata=0800001d, memread=1, memwrite=0, addr=00000023, writedata=00000000, pcout=00000023, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000000, Ain=00000000, Bin=00000000
time=46368 ns, clk=1, reset=0, memdata=0800001d, memread=0, memwrite=0, addr=00000023, writedata=00000000, pcout=00000023, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000000, Ain=00000000, Bin=00000000
time=46368 ns, clk=1, reset=0, memdata=0800001d, memread=0, memwrite=0, addr=00000023, writedata=00000000, pcout=00000027, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000000, Ain=00000000, Bin=00000000
time=46368 ns, clk=1, reset=0, memdata=0800001d, memread=0, memwrite=0, addr=00000023, writedata=00000000, pcout=00000024, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000000, Ain=00000000, Bin=00000000
time=46368 ns, clk=1, reset=0, memdata=0800001d, memread=0, memwrite=0, addr=00000023, writedata=00000000, pcout=00000024, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000020, Ain=00000000, Bin=00000000
time=46368 ns, clk=1, reset=0, memdata=0800001d, memread=0, memwrite=0, addr=00000023, writedata=00000000, pcout=00000024, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000024, Ain=00000000, Bin=00000000
time=46368 ns, clk=1, reset=0, memdata=0800001d, memread=0, memwrite=0, addr=00000027, writedata=00000000, pcout=00000024, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000024, Ain=00000000, Bin=00000000
time=46368 ns, clk=1, reset=0, memdata=0800001d, memread=0, memwrite=0, addr=00000024, writedata=00000000, pcout=00000024, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000024, Ain=00000000, Bin=00000000
time=46656 ns, clk=0, reset=0, memdata=0800001e, memread=0, memwrite=0, addr=00000024, writedata=00000000, pcout=00000024, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000024, Ain=00000000, Bin=00000000
time=46944 ns, clk=1, reset=0, memdata=0800001e, memread=0, memwrite=0, addr=00000024, writedata=00000000, pcout=00000024, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000024, Ain=00000000, Bin=00000000
time=46944 ns, clk=1, reset=0, memdata=0800001e, memread=1, memwrite=0, addr=00000024, writedata=00000000, pcout=00000024, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000024, Ain=00000000, Bin=00000000
time=46944 ns, clk=1, reset=0, memdata=0800001e, memread=1, memwrite=0, addr=00000024, writedata=00000000, pcout=00000024, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000064, Ain=00000000, Bin=00000000
time=46944 ns, clk=1, reset=0, memdata=0800001e, memread=1, memwrite=0, addr=00000024, writedata=00000000, pcout=00000024, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000065, Ain=00000000, Bin=00000000
time=46944 ns, clk=1, reset=0, memdata=0800001e, memread=0, memwrite=0, addr=00000024, writedata=00000000, pcout=00000024, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000065, Ain=00000000, Bin=00000000
time=46944 ns, clk=1, reset=0, memdata=0800001e, memread=0, memwrite=0, addr=00000024, writedata=00000000, pcout=00000024, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000045, Ain=00000000, Bin=00000000
time=46944 ns, clk=1, reset=0, memdata=0800001e, memread=0, memwrite=0, addr=00000024, writedata=00000000, pcout=00000024, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000041, Ain=00000000, Bin=00000000
time=47232 ns, clk=0, reset=0, memdata=0800001e, memread=0, memwrite=0, addr=00000024, writedata=00000000, pcout=00000024, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000041, Ain=00000000, Bin=00000000
time=47520 ns, clk=1, reset=0, memdata=0800001e, memread=0, memwrite=0, addr=00000024, writedata=00000000, pcout=00000024, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000041, Ain=00000000, Bin=00000000
time=47520 ns, clk=1, reset=0, memdata=0800001e, memread=0, memwrite=0, addr=00000024, writedata=00000000, pcout=00000034, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000041, Ain=00000000, Bin=00000000
time=47520 ns, clk=1, reset=0, memdata=0800001e, memread=0, memwrite=0, addr=00000024, writedata=00000000, pcout=00000014, regwrite=0, wrAddr=00000, rdAddr1=00000, rdAddr2=00000, wrData=00000041, Ain=00000000, Bin=00000000
